index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"44","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Hypertrophic cardiomyopathy","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Hypertrophic cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","1221","982aa0c6-fc22-43f3-aa69-c71b22629762"
"45","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Secondary cardiomyopathy","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Secondary cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","1223","9402bc65-1c9f-463b-8e16-f7ea5c503f63"
"46","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Anthracycline cardiotoxicity","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Anthracycline cardiotoxicity","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","1224","8bd5b21d-1ada-4a38-afac-684ad42617cb"
"47","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Valve anomalies","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Valve anomalies","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","1239","ad26dcef-3ee1-4ec7-b855-f1d0f56835a2"
"48","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Hereditary diseases of blood vessels","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Hereditary diseases of blood vessels","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","1240","eda5dcfd-fdc6-458a-b8b6-6dbf81dfaa13"
"49","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","high","Marfan syndrome","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Marfan syndrome","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","1241","e4979bb3-0f6e-4a83-bb59-a28c5f493dfb"
"50","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Non-Marfan familial aortic dissection","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Non-Marfan familial aortic dissection","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","1242","03f34c0f-9d7f-4179-a14a-1de5dfb8eeb5"
"51","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","high","Ehlers-Danlos syndrome","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Non-Marfan familial aortic dissection > Ehlers-Danlos syndrome","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","1243","2d32a809-446a-452e-9321-787efb2a478f"
"52","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Other hereditary diseases of blood vessels","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Other hereditary diseases of blood vessels","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","1244","defc4ac0-de39-493f-82e8-64e64aedc1a6"
"53","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Primary cardiomyopathy","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Primary cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","1245","f4326c88-31a3-4d1e-a886-80e66507a039"
"54","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Secondary cardiomyopathy","Cardiovascular > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Secondary cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","1250","23ab8150-61d1-4c70-8902-35ddc929fb45"
